"Var2","C","C_1","C_2","L_s","L_1_s","L_2_s","K_s","K_1_s","I","I_1","Y","A","Case","ShockType"
"28",0.00375688873354339,0.00387843656572252,0.00361929498211845,-0.00024419110848513,-0.000548676315283183,0,0.00491061169249395,0.00491061169249395,0.00210379964732494,0.00210379964732494,0.00337510387534256,0.00175240862819719,"sd_epsilon_A = 0.7","A"
"29",0.00360758010114055,0.00372968220118504,0.00346935891117125,-0.000245304639517106,-0.000551178323281843,0,0.00473279215870781,0.00473279215870781,0.00194695279605837,0.00194695279605837,0.00322405427329321,0.00166478819678733,"sd_epsilon_A = 0.7","A"
"30",0.00346183922315146,0.00358379712306827,0.00332378126963129,-0.000245014939654789,-0.000550527392740643,0,0.00455701501431811,0.00455701501431811,0.00180317308554625,0.00180317308554625,0.00307876633154735,0.00158154878694796,"sd_epsilon_A = 0.7","A"
"31",0.00331988193971422,0.00344109993791891,0.00318266156470477,-0.000243528467892623,-0.000547187419176033,0,0.00438387083546863,0.00438387083546863,0.00167127870016017,0.00167127870016017,0.0029391330983168,0.00150247134760057,"sd_epsilon_A = 0.7","A"
"32",0.00318187342505655,0.00330184658611874,0.00304606222213416,-0.000241027574564273,-0.000541568128027384,0,0.00421385060727837,0.00421385060727837,0.00155020036563093,0.00155020036563093,0.00280503464901041,0.00142734778022054,"sd_epsilon_A = 0.7","A"
"33",0.00304793475380965,0.00316623820225681,0.00291401368762096,-0.00023767310112185,-0.000534030916136208,0,0.0040473577897872,0.0040473577897872,0.00143897031575893,0.00143897031575893,0.00267634058787758,0.00135598039120951,"sd_epsilon_A = 0.7","A"
"34",0.00291814873108951,0.00303442810436732,0.00278651894472641,-0.000233606708895998,-0.000524894084268804,0,0.00388471906385582,0.00388471906385582,0.00133671235759758,0.00133671235759758,0.00255291223714893,0.00128818137164904,"sd_epsilon_A = 0.7","A"
"35",0.00279256506441575,0.00290652800394873,0.00266355751164715,-0.000228952964652196,-0.000514437523181019,0,0.00372619389551724,0.00372619389551724,0.00124263292487956,0.00124263292487956,0.0024346045482556,0.00122377230306658,"sd_epsilon_A = 0.7","A"
"36",0.0026712049474616,0.00278261351919246,0.00254508897278298,-0.000223821207925109,-0.000502906909357128,0,0.00357198304301987,0.00357198304301987,0.00115601302056105,0.00115601302056105,0.00232126776606273,0.00116258368791325,"sd_epsilon_A = 0.7","A"
"37",0.0025540651183778,0.00266272906533162,0.00243105609519767,-0.00021830722256687,-0.000490517460834371,0,0.00342223611799929,0.0034222361179993,0.00107620095934367,0.00107620095934367,0.00221274887378193,0.00110445450351759,"sd_epsilon_A = 0.7","A"
"38",0.00244112144892463,0.00254689218837308,0.00232138757485393,-0.000212494732657749,-0.000477457298384928,0,0.00327705830071995,0.00327705830071995,0.0010026058300102,0.0010026058300102,0.00210889284329561,0.00104923177834171,"sd_epsilon_A = 0.7","A"
"39",0.0023323321148039,0.00243509740161063,0.0022160004528195,-0.000206456740872447,-0.0004638904527093,0,0.00313651629900562,0.00313651629900562,0.000934691605481161,0.000934691605481161,0.00200954371299677,0.000996770189424627,"sd_epsilon_A = 0.7","A"
"40",0.00222764039233912,0.00232731957815445,0.00211480223743806,-0.0002002567255488,-0.00044995955414624,0,0.00300064363121059,0.00300064363121059,0.000871971835755111,0.000871971835755111,0.00191454551289123,0.000946931679953396,"sd_epsilon_A = 0.7","A"
"1",0.0052644179059175,0.00377377359548049,0.00695184695369366,0.00299472297902733,0.00672888370326743,0,0.00153225921197697,0.00153225921197697,0.0255376535329495,0.0255376535329495,0.00994656993580972,0.008,"sd_epsilon_A = 0.8","A"
"2",0.00578503640800485,0.00450381590453035,0.00723539494023943,0.00257398794330569,0.00578352844176109,0,0.0028329261676779,0.0028329261676779,0.0232100418069926,0.0232100418069926,0.00980938288679029,0.0076,"sd_epsilon_A = 0.8","A"
"3",0.00620034309257685,0.00510443168922107,0.00744092927592296,0.00220169965388847,0.00494702883198757,0,0.00392925575333043,0.00392925575333043,0.0211050859285535,0.0211050859285535,0.00964262893317378,0.00722,"sd_epsilon_A = 0.8","A"
"4",0.00652362236140658,0.0055914910506848,0.00757880731669108,0.00187266340856829,0.00420771282706096,0,0.00484555464618907,0.00484555464618907,0.019200903967641,0.019200903967641,0.00945147072870478,0.006859,"sd_epsilon_A = 0.8","A"
"5",0.00676668333910972,0.00597911995242457,0.00765821549493827,0.00158222464917308,0.00355512203705845,0,0.00560348908570784,0.00560348908570784,0.0174777953048353,0.0174777953048353,0.00924044014761025,0.00651605,"sd_epsilon_A = 0.8","A"
"6",0.00694001567080733,0.00627988357826824,0.00768729391855587,0.00132621359259798,0.00297988731973455,0,0.00622236103658011,0.00622236103658011,0.0159180216002457,0.0159180216002457,0.00901350751468074,0.0061902475,"sd_epsilon_A = 0.8","A"
"7",0.00705292923265314,0.00650495079729111,0.00767324805915691,0.00110089549891692,0.00247361703726597,0,0.00671935596456967,0.00671935596456967,0.0145056098364063,0.0145056098364063,0.00877414356160677,0.005880735125,"sd_epsilon_A = 0.8","A"
"8",0.00711367939880207,0.00666424166400087,0.00762244885074994,0.000902926004573966,0.00202879669379331,0,0.00710976511908228,0.00710976511908228,0.0132261752064465,0.0132261752064465,0.00852537485884415,0.00558669836875,"sd_epsilon_A = 0.8","A"
"9",0.00712957934133525,0.00676655968617359,0.00754052238572515,0.000729311006601603,0.00163869879872649,0,0.00740718492258278,0.00740718492258278,0.0120667618440907,0.0120667618440907,0.00826983339581837,0.0053073634503125,"sd_epsilon_A = 0.8","A"
"10",0.0071071006895345,0.00681971041668358,0.00743243027423922,0.000577370635893549,0.00129730191780267,0,0.00762369580289711,0.00762369580289711,0.0110156995944885,0.0110156995944885,0.00800980091358227,0.00504199527779688,"sd_epsilon_A = 0.8","A"
"11",0.00705196373999925,0.00683060776747068,0.00730254162456109,0.000444706904369114,0.000999217979060767,0,0.00777002256713478,0.00777002256713478,0.0100624752068583,0.0100624752068583,0.00774724853232629,0.00478989551390704,"sd_epsilon_A = 0.8","A"
"12",0.00696921828788113,0.00680536930162936,0.00715469750442801,0.000329174652936159,0.000739626995425137,0,0.00785567820271731,0.00785567820271731,0.00919761649351034,0.00919761649351033,0.00748387216069748,0.00455040073821168,"sd_epsilon_A = 0.8","A"
"13",0.00686331604058871,0.00674940163186137,0.00699226865584432,0.000228855464970994,0.000514218450549572,0,0.00788909279936586,0.00788909279936586,0.00841258814685991,0.0084125881468599,0.00722112412407817,0.0043228807013011,"sd_epsilon_A = 0.8","A"
"14",0.0067381754774433,0.00666747693874609,0.00681820715703159,0.00014203424401665,0.000319138670929677,0,0.00787772911369751,0.00787772911369751,0.00769969803822675,0.00769969803822675,0.00696024140423442,0.00410673666623605,"sd_epsilon_A = 0.8","A"
"15",0.00659723993082555,0.00656380151913908,0.00663509265450763,6.7178184943204e-05,0.000150943575917637,0,0.0078281861433376,0.0078281861433376,0.00705201294103235,0.00705201294103235,0.00670227084255543,0.00390139983292424,"sd_epsilon_A = 0.8","A"
"16",0.00644352958533665,0.00644207718233046,0.00644517372472292,2.91789526364333e-06,6.55625895062828e-06,0,0.00774629193840648,0.00774629193840648,0.00646328272781903,0.00646328272781903,0.00644809162300579,0.00370632984127803,"sd_epsilon_A = 0.8","A"
"17",0.00627968802050277,0.0063055562283192,0.00625040486758848,-5.19695520311466e-05,-0.000116771091264241,0,0.00763718675329369,0.00763718675329369,0.00592787218652673,0.00592787218652673,0.00619843531848839,0.00352101334921413,"sd_epsilon_A = 0.8","A"
"18",0.00610802385876417,0.00615709066773661,0.0060524795829352,-9.85758305828102e-05,-0.000221491371047274,0,0.00750539752936238,0.00750539752936238,0.00544069968777195,0.00544069968777194,0.00595390375519335,0.00334496268175342,"sd_epsilon_A = 0.8","A"
"19",0.00593054802318075,0.00599917627572387,0.00585285993486314,-0.000137875014259524,-0.000309793240191854,0,0.00735490459834816,0.00735490459834816,0.00499718201245878,0.00499718201245878,0.00571498492335326,0.00317771454766575,"sd_epsilon_A = 0.8","A"
"20",0.00574900705779775,0.00583399201166626,0.00565280296754123,-0.000170735830863546,-0.000383628654986222,0,0.007189201405575,0.007189201405575,0.00459318471879556,0.00459318471879556,0.00548206713933545,0.00301882882028247,"sd_epsilon_A = 0.8","A"
"21",0.00556491291735764,0.00566343528241869,0.00545338429882967,-0.000197932658488005,-0.000444737576076781,0,0.00701134797066967,0.00701134797066967,0.00422497749048626,0.00422497749048626,0.00525545164290753,0.00286788737926834,"sd_epsilon_A = 0.8","A"
"22",0.00537956959148837,0.00548915347790082,0.00525551918469053,-0.000220155392594718,-0.000494670138939132,0,0.00682401873028299,0.00682401873028299,0.00388919396422505,0.00388919396422505,0.00503536379457024,0.00272449301030493,"sd_epsilon_A = 0.8","A"
"23",0.00519409689116565,0.00531257216413841,0.00505998131734453,-0.000238018298886151,-0.000534806545516251,0,0.00662954534158321,0.00662954534158321,0.00358279558528672,0.00358279558528672,0.00482196302084219,0.00258826835978968,"sd_epsilon_A = 0.8","A"
"24",0.00500945169171137,0.00513492027947638,0.00486741959317805,-0.00025206795536306,-0.000566374909335554,0,0.00642995496622122,0.00642995496622122,0.00330303908555015,0.00330303908555015,0.00461535164010939,0.0024588549418002,"sd_epsilon_A = 0.8","A"
"25",0.00482644689646476,0.00495725264433893,0.0046783730621949,-0.000262790376461305,-0.000590467262828605,0,0.00622700450140203,0.00622700450140203,0.0030474472192348,0.0030474472192348,0.00441558268794003,0.00233591219471019,"sd_epsilon_A = 0.8","A"
"26",0.00464576835820333,0.00478047006315613,0.00449328424906284,-0.000270617402727231,-0.000608053914379425,0,0.00602221117702407,0.00602221117702408,0.00281378242843613,0.00281378242843613,0.00422266684845578,0.00221911658497468,"sd_epsilon_A = 0.8","A"
"27",0.00446798997108475,0.00460533726855056,0.00431251101627666,-0.00027593243101298,-0.00061999632357812,0,0.00581687989502061,0.00581687989502061,0.00260002314363305,0.00260002314363305,0.00403657858729946,0.00210816075572594,"sd_epsilon_A = 0.8","A"
"28",0.00429358712404959,0.00443249893225431,0.00413633712242108,-0.000279075552554434,-0.000627058646037922,0,0.00561212764856451,0.00561212764856451,0.00240434245408564,0.00240434245408564,0.00385726157182007,0.00200275271793965,"sd_epsilon_A = 0.8","A"
"29",0.00412294868701777,0.00426249394421148,0.00396498161276714,-0.000280348159448121,-0.000629918083750678,0,0.0054089053242375,0.0054089053242375,0.00222508890978099,0.00222508890978099,0.00368463345519224,0.00190261508204266,"sd_epsilon_A = 0.8","A"
"30",0.00395638768360167,0.00409576814064946,0.0037986071652929,-0.000280017073891187,-0.000629174163132164,0,0.0052080171592207,0.0052080171592207,0.00206076924062428,0.00206076924062428,0.00351859009319697,0.00180748432794053,"sd_epsilon_A = 0.8","A"
"31",0.00379415078824482,0.00393268564333589,0.00363732750251974,-0.00027831824902014,-0.000625357050486895,0,0.00501013809767844,0.00501013809767844,0.00191003280018305,0.00191003280018305,0.0033590092552192,0.0017171101115435,"sd_epsilon_A = 0.8","A"
"32",0.0036364267714932,0.00377353895556427,0.00348121396815332,-0.000275460085216312,-0.000618935003459867,0,0.00481582926546099,0.00481582926546099,0.00177165756072107,0.00177165756072107,0.00320575388458332,0.00163125460596633,"sd_epsilon_A = 0.8","A"
"33",0.00348335400435389,0.00361855794543636,0.0033303013572811,-0.000271626401282114,-0.000610321047012809,0,0.0046255517597568,0.0046255517597568,0.00164453750372449,0.00164453750372449,0.00305867495757438,0.00154969187566801,"sd_epsilon_A = 0.8","A"
"34",0.00333502712124515,0.00346791783356265,0.00318459307968732,-0.00026697909588114,-0.000599878953450061,0,0.00443967893012094,0.00443967893012094,0.0015276712658258,0.0015276712658258,0.00291761398531306,0.00147220728188461,"sd_epsilon_A = 0.8","A"
"35",0.00319150293076086,0.00332174629022712,0.00304406572759674,-0.000261660531031081,-0.000587928597921164,0,0.00425850730916256,0.00425850730916256,0.00142015191414807,0.00142015191414807,0.0027824051980064,0.00139859691779038,"sd_epsilon_A = 0.8","A"
"36",0.00305280565424183,0.00318012973621995,0.00290867311175198,-0.000255795666200125,-0.000574750753551003,0,0.00408226633487985,0.00408226633487985,0.00132115773778406,0.00132115773778406,0.00265287744692884,0.00132866707190086,"sd_epsilon_A = 0.8","A"
"37",0.00291893156386035,0.00304311893180756,0.00277834982308305,-0.000249493968647852,-0.00056059138381071,0,0.00391112699199919,0.00391112699199919,0.00122994395353562,0.00122994395353562,0.00252885585575078,0.00126223371830582,"sd_epsilon_A = 0.8","A"
"38",0.0027898530844853,0.00291073392956924,0.00265301437126163,-0.000242851123037428,-0.000545665483868489,0,0.00374520948653708,0.00374520948653708,0.00114583523429737,0.00114583523429737,0.0024101632494807,0.00119912203239053,"sd_epsilon_A = 0.8","A"
"39",0.00266552241691874,0.00278296845898357,0.00253257194607943,-0.000235950560997082,-0.000530160517382057,0,0.00358459005600642,0.00358459005600642,0.00106821897769276,0.00106821897769276,0.00229662138628203,0.001139165930771,"sd_epsilon_A = 0.8","A"
"40",0.00254587473410185,0.00265979380360509,0.00241691684278636,-0.000228864829198628,-0.000514239490452846,0,0.00342930700709781,0.00342930700709781,0.000996539240862985,0.000996539240862985,0.00218805201473283,0.00108220763423245,"sd_epsilon_A = 0.8","A"
"1",0.00592247014415719,0.00424549529491555,0.00782082782290537,0.00336906335140574,0.00756999416617586,0,0.00172379161347409,0.00172379161347409,0.0287298602245682,0.0287298602245682,0.0111898911777859,0.009,"sd_epsilon_A = 0.9","A"
"2",0.00650816595900546,0.00506679289259665,0.00813981930776936,0.0028957364362189,0.00650646949698123,0,0.00318704193863764,0.00318704193863764,0.0261112970328666,0.0261112970328666,0.0110355557476391,0.00855,"sd_epsilon_A = 0.9","A"
"3",0.00697538597914895,0.00574248565037371,0.00837104543541334,0.00247691211062453,0.00556540743598602,0,0.00442041272249674,0.00442041272249674,0.0237432216696226,0.0237432216696226,0.0108479575498205,0.0081225,"sd_epsilon_A = 0.9","A"
"4",0.0073390751565824,0.0062904274320204,0.00852615823127747,0.00210674633463933,0.00473367693044359,0,0.0054512489769627,0.0054512489769627,0.0216010169635961,0.0216010169635961,0.0106329045697929,0.007716375,"sd_epsilon_A = 0.9","A"
"5",0.00761251875649844,0.00672650994647765,0.00861549243180556,0.00178000273031972,0.00399951229169076,0,0.00630392522142132,0.00630392522142132,0.0196625197179398,0.0196625197179397,0.0103954951660615,0.00733055625,"sd_epsilon_A = 0.9","A"
"6",0.00780751762965824,0.00706486902555177,0.00864820565837536,0.00149199029167273,0.00335237323470137,0,0.00700015616615262,0.00700015616615262,0.0179077743002764,0.0179077743002764,0.0101401959540158,0.0069640284375,"sd_epsilon_A = 0.9","A"
"7",0.00793454538673478,0.0073180696469525,0.00863240406655152,0.00123850743628153,0.00278281916692422,0,0.00755927546014088,0.00755927546014088,0.0163188110659571,0.0163188110659571,0.00987091150680761,0.006615827015625,"sd_epsilon_A = 0.9","A"
"8",0.00800288932365233,0.00749727187200098,0.00857525495709368,0.00101579175514571,0.00228239628051747,0,0.00799848575896756,0.00799848575896756,0.0148794471072523,0.0148794471072523,0.00959104671619967,0.00628503566484375,"sd_epsilon_A = 0.9","A"
"9",0.00802077675900216,0.00761237964694528,0.0084830876839408,0.000820474882426803,0.00184353614856729,0,0.00833308303790562,0.00833308303790562,0.013575107074602,0.013575107074602,0.00930356257029566,0.00597078388160157,"sd_epsilon_A = 0.9","A"
"10",0.00799548827572631,0.00767217421876903,0.00836148405851913,0.000649541965380242,0.001459464657528,0,0.00857665777825925,0.00857665777825925,0.0123926620437995,0.0123926620437995,0.00901102602778005,0.00567224468752149,"sd_epsilon_A = 0.9","A"
"11",0.00793345920749916,0.00768443373840452,0.00821535932763122,0.000500295267415253,0.00112412022644336,0,0.00874127538802663,0.00874127538802663,0.0113202846077156,0.0113202846077156,0.00871565459886708,0.00538863245314542,"sd_epsilon_A = 0.9","A"
"12",0.00784037057386628,0.00765604046433303,0.00804903469248151,0.000370321484553178,0.000832080369853278,0,0.00883763797805697,0.00883763797805697,0.0103473185551991,0.0103473185551991,0.00841935618078467,0.00511920083048815,"sd_epsilon_A = 0.9","A"
"13",0.0077212305456623,0.00759307683584405,0.00786630223782486,0.000257462398092368,0.000578495756868268,0,0.00887522939928659,0.0088752293992866,0.0094641616652174,0.00946416166521739,0.00812376463958794,0.00486324078896374,"sd_epsilon_A = 0.9","A"
"14",0.00758044741212372,0.00750091155608935,0.00767048305166054,0.000159788524518731,0.000359031004795885,0,0.0088624452529097,0.0088624452529097,0.0086621602930051,0.0086621602930051,0.00783027157976372,0.00462007874951555,"sd_epsilon_A = 0.9","A"
"15",0.00742189492217874,0.00738427670903147,0.00746447923632108,7.55754580611043e-05,0.000169811522907342,0,0.0088067094112548,0.0088067094112548,0.0079335145586614,0.0079335145586614,0.00754005469787486,0.00438907481203977,"sd_epsilon_A = 0.9","A"
"16",0.00724897078350373,0.00724733683012177,0.00725082044031329,3.28263217159913e-06,7.37579131945689e-06,0,0.00871457843070729,0.00871457843070729,0.00727119306879641,0.00727119306879641,0.00725410307588152,0.00416962107143779,"sd_epsilon_A = 0.9","A"
"17",0.00706464902306562,0.0070937507568591,0.00703170547603704,-5.84657460350394e-05,-0.00013136747767227,0,0.0085918350974554,0.0085918350974554,0.00666885620984257,0.00666885620984257,0.00697323973329944,0.0039611400178659,"sd_epsilon_A = 0.9","A"
"18",0.00687152684110969,0.00692672700120369,0.0068090395308021,-0.000110897809405662,-0.000249177792428182,0,0.00844357222053268,0.00844357222053268,0.00612078714874344,0.00612078714874344,0.00669814172459252,0.0037630830169726,"sd_epsilon_A = 0.9","A"
"19",0.00667186652607835,0.00674907331018935,0.00658446742672103,-0.000155109391041965,-0.000348517395215837,0,0.00827426767314168,0.00827426767314168,0.00562182976401613,0.00562182976401613,0.00642935803877242,0.00357492886612397,"sd_epsilon_A = 0.9","A"
